business_id,id,url,text,rating,time_created,user_id,user_profile_url,user_image_url,user_name
XEWgzAV2ZS475XJNP7lZAw,KUA6GkiitrgJzKtsq7XtlQ,https://www.yelp.com/biz/another-side-of-san-diego-tours-san-diego-4?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=KUA6GkiitrgJzKtsq7XtlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"The Segway tour was great! What an amazing way to see the crashing waves, seaside cliffs, sea lions and beautiful homes of coastal La Jolla! Jeff was a...",5,2020-09-25 17:00:56,FIwA9hLphOmlZnWNgrB38w,https://www.yelp.com/user_details?userid=FIwA9hLphOmlZnWNgrB38w,https://s3-media1.fl.yelpcdn.com/photo/KU1x8mnCmHnK8p7OyPy27g/o.jpg,Ethan C.
XEWgzAV2ZS475XJNP7lZAw,Zl6wOBUhRxW7dBR3NicfxQ,https://www.yelp.com/biz/another-side-of-san-diego-tours-san-diego-4?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=Zl6wOBUhRxW7dBR3NicfxQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Jeff was a great teacher on how to maneuver the segway but he was an even better tour guide. We've been to a few of the places before but when you have a...,5,2020-09-15 15:26:27,1pp6W80WkmSxGtDbxBuOSA,https://www.yelp.com/user_details?userid=1pp6W80WkmSxGtDbxBuOSA,https://s3-media4.fl.yelpcdn.com/photo/HYoSoil4IgpBH58A5fZXMw/o.jpg,Joy R.
WX-zqFelr2ZJRe1BsXNk5Q,sWXNowcQOnwIfOrsEgHa_g,https://www.yelp.com/biz/time-zone-la-mesa?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=sWXNowcQOnwIfOrsEgHa_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"I needed a new battery for my Daniel Wellington watch, nothing special or complicated. The watch repair shop I used to go to has been closed, so the next...",5,2020-08-10 16:32:52,PyhXXy3pWFHwp5Ahhyz5gQ,https://www.yelp.com/user_details?userid=PyhXXy3pWFHwp5Ahhyz5gQ,https://s3-media2.fl.yelpcdn.com/photo/dQ6pKoBls9g5n_2PTHAq5g/o.jpg,Mel W.
WX-zqFelr2ZJRe1BsXNk5Q,oltW6TMDUCnkiNDFeBPkeQ,https://www.yelp.com/biz/time-zone-la-mesa?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=oltW6TMDUCnkiNDFeBPkeQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Yes would go back. And yes would have him work on any watch I had.  very good work. And nice and friendly.,5,2020-07-27 11:29:04,eNjEjvRxglX8taubU55ttw,https://www.yelp.com/user_details?userid=eNjEjvRxglX8taubU55ttw,https://s3-media2.fl.yelpcdn.com/photo/MSUTcmjbaelWppFTZuNntw/o.jpg,Arthur J.
WX-zqFelr2ZJRe1BsXNk5Q,F49LE-pTtNnpYcaH242Ptw,https://www.yelp.com/biz/time-zone-la-mesa?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=F49LE-pTtNnpYcaH242Ptw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"I recently visited the Time Zone, in Grossmont Center, a fabulous watch repair, sales and a shop for ""all things related to timepieces"" and had the most...",5,2020-06-26 09:59:17,00QWTFdnaqLbJzxrUAaZ4g,https://www.yelp.com/user_details?userid=00QWTFdnaqLbJzxrUAaZ4g,https://s3-media3.fl.yelpcdn.com/photo/VPIMMR4fYy1UsgJk5NGD8w/o.jpg,Mary E.
YXWS8qlKBJNIToZXWnZueQ,HSQE3oASxOpguwO-OKtHcQ,https://www.yelp.com/biz/lawrance-furniture-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=HSQE3oASxOpguwO-OKtHcQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,My wife and I purchased a sofa and home decor from this store and we had a wonderful experience from start to finish. Tom is fantastic and helped us choose...,5,2020-10-31 08:45:48,NCdEBd_L_6axe3W_U268Gw,https://www.yelp.com/user_details?userid=NCdEBd_L_6axe3W_U268Gw,,K E.
YXWS8qlKBJNIToZXWnZueQ,jwRfIb9b2vz8SfeMUOxQFw,https://www.yelp.com/biz/lawrance-furniture-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=jwRfIb9b2vz8SfeMUOxQFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Let me tell you about my experience at Lawrance Furniture. I came in looking for a wood table for a project. Howard and his team NAILED it and hit it out of...,5,2020-10-15 21:11:52,LPfbIspZgOpxM5-IECVQbA,https://www.yelp.com/user_details?userid=LPfbIspZgOpxM5-IECVQbA,,Tim Q.
YXWS8qlKBJNIToZXWnZueQ,5LAx1qZQUeIc-w1VdXTFhQ,https://www.yelp.com/biz/lawrance-furniture-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=5LAx1qZQUeIc-w1VdXTFhQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Jason at Lawrance did a great job helping us pick out and refurnish our dining and living room! They did a really nice job keep us up to date on the order...,5,2020-06-26 09:48:56,--Al1VYjHegnOfTVotCHFw,https://www.yelp.com/user_details?userid=--Al1VYjHegnOfTVotCHFw,https://s3-media3.fl.yelpcdn.com/photo/YOVHg1H771KqD6wogStelw/o.jpg,Steve B.
D9NepgtGl_UC3qPCdLqvMg,Tr5XbRQSapbcHC7-OTIesA,https://www.yelp.com/biz/everyday-california-la-jolla-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=Tr5XbRQSapbcHC7-OTIesA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"5 stars especially for our tour guide - ""I.G""

I went with my 6 year old daughter and we would've had to quit the mission if it weren't for him. He gave us...",5,2020-08-30 12:21:29,sNClNIsysTz1dhSVOqlqnQ,https://www.yelp.com/user_details?userid=sNClNIsysTz1dhSVOqlqnQ,https://s3-media2.fl.yelpcdn.com/photo/jeAd8L5Siwb3bOmb3kAqxg/o.jpg,courtney a.
D9NepgtGl_UC3qPCdLqvMg,YASU0E4NHeUGaHuV99G3ow,https://www.yelp.com/biz/everyday-california-la-jolla-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=YASU0E4NHeUGaHuV99G3ow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Second time around kayaking with EDCA.
The guides that we had Sabrina and Pete were great, very knowledgeable and welcoming.
They ran through the ropes for...",5,2020-07-14 16:06:24,FD8UTPSoRKZdys850XdG2A,https://www.yelp.com/user_details?userid=FD8UTPSoRKZdys850XdG2A,https://s3-media3.fl.yelpcdn.com/photo/G8O1g8morltB_nKZ7SurBw/o.jpg,Modesto Z.
D9NepgtGl_UC3qPCdLqvMg,T0ee7wMGKfqRricdm4gOog,https://www.yelp.com/biz/everyday-california-la-jolla-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=T0ee7wMGKfqRricdm4gOog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Staff was super friendly from beginning to end.  Checking-in, equipment pick up, tour instructions, and our tour guides Ryan and Ruben had great energy and...",5,2020-10-11 12:55:23,JOcHSMFKLQvqUtFX_uiA8g,https://www.yelp.com/user_details?userid=JOcHSMFKLQvqUtFX_uiA8g,,D C.
uNmov2F_MbMeIjaq9CKvPA,23reaspSehgj-91cfnxgGg,https://www.yelp.com/biz/san-diego-van-service-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=23reaspSehgj-91cfnxgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,San Diego Van Service was amazing! My husband and I were looking for a transportation company that would provide shuttle service for our wedding guests from...,5,2016-10-27 15:00:50,9zMprqD8fLpoxzAWghNFWw,https://www.yelp.com/user_details?userid=9zMprqD8fLpoxzAWghNFWw,https://s3-media4.fl.yelpcdn.com/photo/F3NGmQlNhmJ9bVjwUwRG7A/o.jpg,Sasha D.
uNmov2F_MbMeIjaq9CKvPA,KCntUGx8vI8z_avW9p2KNw,https://www.yelp.com/biz/san-diego-van-service-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=KCntUGx8vI8z_avW9p2KNw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Albert and his team were flawless on service. Our group was promptly picked up at the SAN airport, quickly loaded us and quickly got us to our location. On...",5,2019-02-27 05:50:55,i5P9TKpmgH8DEnXXOwr7IA,https://www.yelp.com/user_details?userid=i5P9TKpmgH8DEnXXOwr7IA,https://s3-media1.fl.yelpcdn.com/photo/ZwSRIEfbViBG358zGT7LUw/o.jpg,Bob S.
uNmov2F_MbMeIjaq9CKvPA,LF90y0R9zyed33TebJwglA,https://www.yelp.com/biz/san-diego-van-service-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=LF90y0R9zyed33TebJwglA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Albert Bain, driver and usually the one who answers phone calls, is an amazingly rude dude if you're not a current customer.   He was driving the 30...",1,2019-05-06 18:27:05,kQ7-R-D0HT81SzyfYV3_nw,https://www.yelp.com/user_details?userid=kQ7-R-D0HT81SzyfYV3_nw,https://s3-media2.fl.yelpcdn.com/photo/4mlv21CFO1Ktul35HtT5eQ/o.jpg,Rin S.
ijOYybmG_DtXBKNT1GVFwQ,2TuJxgJX_Ap5GKR625-Qeg,https://www.yelp.com/biz/golden-state-greens-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=2TuJxgJX_Ap5GKR625-Qeg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Fast service very accommodating during covid. The staff was very nice and the line wasn't very long. We were not able to go in though but did receive $5 off...,5,2020-05-05 17:18:20,T9LVs56FhCGNXu5zllSZdA,https://www.yelp.com/user_details?userid=T9LVs56FhCGNXu5zllSZdA,https://s3-media4.fl.yelpcdn.com/photo/sWe6To5dj4JEdIPwncitQQ/o.jpg,Natalie F.
ijOYybmG_DtXBKNT1GVFwQ,dcvOEqJy_C547a2O6wECUA,https://www.yelp.com/biz/golden-state-greens-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=dcvOEqJy_C547a2O6wECUA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Golden State Greens continues to be the best dispensary in San Diego, and it's their staff that makes them just that! I always get above and beyond service...",5,2020-05-07 16:53:35,O0WsJZ-90q56ecOpKQwWnA,https://www.yelp.com/user_details?userid=O0WsJZ-90q56ecOpKQwWnA,https://s3-media1.fl.yelpcdn.com/photo/hO9NpGvy0Xr2zsY9eL3DKw/o.jpg,Casey N.
ijOYybmG_DtXBKNT1GVFwQ,caHWXOgU6rV2p-mcCEpJNA,https://www.yelp.com/biz/golden-state-greens-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=caHWXOgU6rV2p-mcCEpJNA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Best shop in SD. Has all the great deals. Make sure you go check them out. Especially the pick up order,5,2020-06-18 13:12:57,nyXT9NRwGvnEMBS3qMrS9g,https://www.yelp.com/user_details?userid=nyXT9NRwGvnEMBS3qMrS9g,https://s3-media1.fl.yelpcdn.com/photo/92XFHOI84mOzL9OMRYHdJQ/o.jpg,Dianggello G.
gHyzxCUHG9QjsE4tcipzyw,8Ty1gS7zq9uZLQw_pJ8qCg,https://www.yelp.com/biz/royal-entertainers-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=8Ty1gS7zq9uZLQw_pJ8qCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,What a wonderful experience! We are a  die hard Disney family! And with covid. This is the first birthday in our house that we could not go to Disney ....,5,2020-10-22 19:28:02,320OxkCo4i8WouQNYrVLHA,https://www.yelp.com/user_details?userid=320OxkCo4i8WouQNYrVLHA,https://s3-media3.fl.yelpcdn.com/photo/PkPI7lK2MIcdWrS4b1GbRQ/o.jpg,Patricia C.
gHyzxCUHG9QjsE4tcipzyw,6DIouPJTNTyVFFNIQQ152A,https://www.yelp.com/biz/royal-entertainers-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=6DIouPJTNTyVFFNIQQ152A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Cassie (i mean elsa) just left after my daughter's 5th birthday party.  She was absolutely amazing and i cannot speak highly enough of her.  Due to covid we...,5,2020-05-09 18:27:45,A3rXvnpRnMXWxdPpTidLyg,https://www.yelp.com/user_details?userid=A3rXvnpRnMXWxdPpTidLyg,,Lori M.
gHyzxCUHG9QjsE4tcipzyw,uDDIcDOARqwta_EkzlPAJQ,https://www.yelp.com/biz/royal-entertainers-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=uDDIcDOARqwta_EkzlPAJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,So happy with Royal Entertainers! We had our daughters 5th birthday party in our backyard and the Mermaid & Pirate were the big hit. Victoria & Delaware did...,5,2020-11-02 13:53:24,Yefsgh6KSWJZjFM4MYvNDA,https://www.yelp.com/user_details?userid=Yefsgh6KSWJZjFM4MYvNDA,https://s3-media1.fl.yelpcdn.com/photo/HpBCnCueYP8SHCn3mpRdjg/o.jpg,Ryan C.
PfQn3C2OKlvpL--HwAPa3w,IUKRUmEViJNVkDL7eZeLvQ,https://www.yelp.com/biz/magic-touch-jewelry-and-watch-repairs-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=IUKRUmEViJNVkDL7eZeLvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"My wife's irreplaceable earring broke, but she was luckily able to recover both pieces.  I stopped by Magic Touch, based upon reviews, to get a quick and...",5,2020-08-23 17:49:46,LTJiSmPkIyxnvZRyzc2mPQ,https://www.yelp.com/user_details?userid=LTJiSmPkIyxnvZRyzc2mPQ,https://s3-media3.fl.yelpcdn.com/photo/c90qAjVzAJXbUk6DY5JzyQ/o.jpg,Sam W.
PfQn3C2OKlvpL--HwAPa3w,5ccJnNQBO5iRHBWgRkzdcw,https://www.yelp.com/biz/magic-touch-jewelry-and-watch-repairs-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=5ccJnNQBO5iRHBWgRkzdcw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"$43 FOR A WATCH BATTERY!!!!!!  ‍

Absolutely the worst experience ever, especially during COVID-19 pandemic when people struggling to make ends meet!! Came...",1,2020-11-10 15:14:43,yZcp_a9lAaIxUraklskjpQ,https://www.yelp.com/user_details?userid=yZcp_a9lAaIxUraklskjpQ,https://s3-media3.fl.yelpcdn.com/photo/rLKhfka0V_YqvQoD0hkrBw/o.jpg,Kate G.
PfQn3C2OKlvpL--HwAPa3w,7is8Bg3aWghj-jexoSSMcA,https://www.yelp.com/biz/magic-touch-jewelry-and-watch-repairs-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=7is8Bg3aWghj-jexoSSMcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Great customer service, efficient and quick turnaround. Would definitely recommend and they offer many services. Had two watches repaired in less than 30...",5,2020-09-05 15:31:10,OCPK9WIITsI5uZKGUCiMXQ,https://www.yelp.com/user_details?userid=OCPK9WIITsI5uZKGUCiMXQ,https://s3-media3.fl.yelpcdn.com/photo/u38SI4fplADMmdcBB6f6Nw/o.jpg,Erika C.
y0yS1Khgmi4dOInPPx9s3A,h-BYlnA1YjRNtE2nrIxQRA,https://www.yelp.com/biz/waverider-helicopter-tours-oceanside?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=h-BYlnA1YjRNtE2nrIxQRA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,I was looking for a helicopter tour for a special birthday for my girlfriend during sunset last minute since another helicopter company cancelled on me...,5,2020-08-18 12:11:45,gAv4SXAWhcQv8o34AnvTZA,https://www.yelp.com/user_details?userid=gAv4SXAWhcQv8o34AnvTZA,https://s3-media2.fl.yelpcdn.com/photo/UfQ5TXEN8EmxDeaGNfRrqw/o.jpg,Dose Of D.
y0yS1Khgmi4dOInPPx9s3A,tp7dmdE1ACDlc9DIwPL8Tg,https://www.yelp.com/biz/waverider-helicopter-tours-oceanside?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=tp7dmdE1ACDlc9DIwPL8Tg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,Today I had the opportunity to experience one of the coolest days of my life thanks to the lovely people at Waverider Helicopter Tours! I will be back...,5,2019-07-21 00:16:24,0G0r-VoUsrwEAmhYWFT5IQ,https://www.yelp.com/user_details?userid=0G0r-VoUsrwEAmhYWFT5IQ,https://s3-media2.fl.yelpcdn.com/photo/pTscopGd1OaGx3HyK1p-hw/o.jpg,Tiffany C.
y0yS1Khgmi4dOInPPx9s3A,wx3GPF1wS6S68oSqSFNODQ,https://www.yelp.com/biz/waverider-helicopter-tours-oceanside?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=wx3GPF1wS6S68oSqSFNODQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"The views, the helicopter, the ride, truly unforgettable!! I had booked a 10 min flight Groupon and even though it was short, we were definitely not...",5,2019-12-29 13:08:05,uRZANDw_UNKe6MjimrdmYg,https://www.yelp.com/user_details?userid=uRZANDw_UNKe6MjimrdmYg,https://s3-media3.fl.yelpcdn.com/photo/zeTEi1nW-wtb0ce3BMioaw/o.jpg,Madeleine L.
taT-dxH2tQyNR-9h99Ub8Q,FrO2qi3XUbOkTviiDiRVfw,https://www.yelp.com/biz/dewitt-move-worldwide-san-diego-4?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=FrO2qi3XUbOkTviiDiRVfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"If we are all realistic, we can almost anticipate situations that we do not anticipate problems to occur. However, it is how the company, via its employees,...",5,2020-10-10 11:17:55,KCfedxXDAYh9wTMBDtRpVA,https://www.yelp.com/user_details?userid=KCfedxXDAYh9wTMBDtRpVA,https://s3-media3.fl.yelpcdn.com/photo/CnEWJpfg80T1BcUzNeBTqA/o.jpg,Mariko Y.
taT-dxH2tQyNR-9h99Ub8Q,5sW8lts-uAPByb_3WLDq2A,https://www.yelp.com/biz/dewitt-move-worldwide-san-diego-4?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=5sW8lts-uAPByb_3WLDq2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Do not recommend! No personal calls or calls at all, days in responding, severely dropped the ball! Was planning a 10k+ move with them and they never took...",1,2020-05-12 22:22:05,CJbZaco5eE4VQp2Ayws1HA,https://www.yelp.com/user_details?userid=CJbZaco5eE4VQp2Ayws1HA,,Sos 5.
taT-dxH2tQyNR-9h99Ub8Q,lWTQhwu5VWPkYA1BR1ns9w,https://www.yelp.com/biz/dewitt-move-worldwide-san-diego-4?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=lWTQhwu5VWPkYA1BR1ns9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"I only gave them 1 star so I could leave the review! 

Initially things went well for our move to Maui, with the crew coming in at the end of May to pack...",1,2019-07-09 08:18:27,WKaDo08V5u9GWZjfH4orJw,https://www.yelp.com/user_details?userid=WKaDo08V5u9GWZjfH4orJw,https://s3-media1.fl.yelpcdn.com/photo/yO6LFlwHXgSbzGQxS2dR1w/o.jpg,Tracy C.
rtijGeNQwcsdH1d-L1-VNw,T2IuzM8sAWKawReHRkKVZQ,https://www.yelp.com/biz/la-z-boy-furniture-galleries-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=T2IuzM8sAWKawReHRkKVZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"La Mesa La-Z-Boy was open and Charlie was quite helpful.  A little issue with checking out and getting discounts figured, and I'm always amazed that they...",4,2020-05-29 12:48:05,n47NlPIsxn-cXEyZs1dXfg,https://www.yelp.com/user_details?userid=n47NlPIsxn-cXEyZs1dXfg,https://s3-media1.fl.yelpcdn.com/photo/LOJxB182NWCQ3K5LIIkGMg/o.jpg,Linda O.
rtijGeNQwcsdH1d-L1-VNw,GpYmvY6nJCceRe4B589o2w,https://www.yelp.com/biz/la-z-boy-furniture-galleries-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=GpYmvY6nJCceRe4B589o2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"We were very pleased with our experience.  We needed to order the recliner from a different store to be delivered in North CA.  Jenna, the designer, worked...",5,2020-06-10 18:46:46,I6J4MsdvIruwVY-OqgA8rg,https://www.yelp.com/user_details?userid=I6J4MsdvIruwVY-OqgA8rg,https://s3-media3.fl.yelpcdn.com/photo/mDv6-ijqyeN2fQ7TkUCD7Q/o.jpg,Leeana N.
rtijGeNQwcsdH1d-L1-VNw,DsOCC4U8OHEgEly2mD5S3Q,https://www.yelp.com/biz/la-z-boy-furniture-galleries-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=DsOCC4U8OHEgEly2mD5S3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"We invested in a custom leather sectional less than 5 years ago. About $5,000. Bought a warranty too. Now our piece of crap sectional is peeling everywhere....",1,2020-05-17 20:52:14,yT3dJ9OFutyTAr0hhyv7xw,https://www.yelp.com/user_details?userid=yT3dJ9OFutyTAr0hhyv7xw,https://s3-media2.fl.yelpcdn.com/photo/YwPyDSqPMLzuN--e-tt_hw/o.jpg,Kimberly R.
30dWP8q2fd6i7eWv5FaRGw,-aMg4eNC-dJeFkRxBxMF6w,https://www.yelp.com/biz/california-welcome-center-oceanside-oceanside?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=-aMg4eNC-dJeFkRxBxMF6w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,A very typical visitor's center stocked full of free travel and local community information with a few elderly enthusiastic attendants eager to offer advice...,5,2015-09-21 16:12:38,a4mO387_O77ebmv8AlQB3A,https://www.yelp.com/user_details?userid=a4mO387_O77ebmv8AlQB3A,https://s3-media2.fl.yelpcdn.com/photo/6dyGq2bV6o-9iuqW_0-i-w/o.jpg,Dave O.
30dWP8q2fd6i7eWv5FaRGw,ggHuUxWhxxiqyz7HOGWodg,https://www.yelp.com/biz/california-welcome-center-oceanside-oceanside?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=ggHuUxWhxxiqyz7HOGWodg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Every time I drove up I-5 N past Oceanside to go see my girlfriend on the weekends, I would always pass the signs to the California Welcome Center.  I vowed...",5,2014-11-03 15:04:43,btKT25J7WJoWB1tPvF7ugw,https://www.yelp.com/user_details?userid=btKT25J7WJoWB1tPvF7ugw,https://s3-media3.fl.yelpcdn.com/photo/ce3tsX2YnCP5An4Wg7h6DQ/o.jpg,Steve F.
30dWP8q2fd6i7eWv5FaRGw,oGDugRS1nRfNd8t69v_zhA,https://www.yelp.com/biz/california-welcome-center-oceanside-oceanside?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=oGDugRS1nRfNd8t69v_zhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Took my younger sister and cousin on a day trip to San Diego. We had to use a restroom and saw the California Welcome Center. 

I've never been to one, so I...",5,2012-06-12 10:28:22,rMwNlOmjydB2aRx33C-FrQ,https://www.yelp.com/user_details?userid=rMwNlOmjydB2aRx33C-FrQ,https://s3-media2.fl.yelpcdn.com/photo/sLjyIwt6bZOf73z7rhfZuQ/o.jpg,Kristine C.
L3Ss-33DyP4h1WAsiYSUxA,Rm0WRaPSorNsSVF6lbBm1Q,https://www.yelp.com/biz/moment-bicycles-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=Rm0WRaPSorNsSVF6lbBm1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Overall great service under very bad circumstances (Covid19).  They repaired my bike and had to order parts that took longer than expected. 
They explained...",5,2020-07-31 17:19:34,qD0CsjYsqHisdd1drMc6xA,https://www.yelp.com/user_details?userid=qD0CsjYsqHisdd1drMc6xA,https://s3-media2.fl.yelpcdn.com/photo/VBGGUiY2cYixyss331nOHQ/o.jpg,J T.
L3Ss-33DyP4h1WAsiYSUxA,mWV7h8XriWGSYyyV1OAsmw,https://www.yelp.com/biz/moment-bicycles-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=mWV7h8XriWGSYyyV1OAsmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,"Pending 

Yelp always wants a longer review

So I just kept writing 

And writing

I'll adjust it all later",5,2020-11-09 16:36:59,iP4STXyIYE9ufacb0vC7jw,https://www.yelp.com/user_details?userid=iP4STXyIYE9ufacb0vC7jw,https://s3-media4.fl.yelpcdn.com/photo/kCD8xgjLvjaGqVzcOT9Upw/o.jpg,Scott R.
L3Ss-33DyP4h1WAsiYSUxA,fMOF1WTDJKr4DxTuDSg5FQ,https://www.yelp.com/biz/moment-bicycles-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&hrid=fMOF1WTDJKr4DxTuDSg5FQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pujtun0dzH2y8clPTbsFbQ,The good news is that the only sales rep in the store at 3 pm on Saturday when I stopped in to pick up a set of tires ( but ended up with  something...,1,2020-10-18 22:23:08,pPtD0YIavUCOtda0PtVSzg,https://www.yelp.com/user_details?userid=pPtD0YIavUCOtda0PtVSzg,https://s3-media3.fl.yelpcdn.com/photo/rlaYBdlKNGCch_ejAggajQ/o.jpg,Bob R.
