id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address
npk3fF3Qvtbxw-7BqTM0gQ,the-marketplace-san-diego-2,The Marketplace,https://s3-media2.fl.yelpcdn.com/bphoto/8qkL7deYHa_kmFnWJJEOog/o.jpg,False,https://www.yelp.com/biz/the-marketplace-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,555,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,['delivery'],$,+16192398361,(619) 239-8361,494.12127822520455,32.73268,-117.16,2601 5th Ave,,,San Diego,92103,US,CA,"['2601 5th Ave', 'San Diego, CA 92103']"
Wz3TfsoBiXKWg631N4HIbw,bankers-hill-bar-and-restaurant-san-diego,Bankers Hill Bar & Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/_aBxjMsfbNrSMr_40VtLCg/o.jpg,False,https://www.yelp.com/biz/bankers-hill-bar-and-restaurant-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1547,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['restaurant_reservation', 'delivery']",$$,+16192310222,(619) 231-0222,985.3597636219347,32.72849,-117.16142,2202 4th Ave,,,San Diego,92101,US,CA,"['2202 4th Ave', 'San Diego, CA 92101']"
L7sI9yAgaU4DuEcRxwcwWw,tajima-ramen-hillcrest-san-diego,Tajima Ramen Hillcrest,https://s3-media3.fl.yelpcdn.com/bphoto/Q6OvbQa9nxhFN8LFyAcQYQ/o.jpg,False,https://www.yelp.com/biz/tajima-ramen-hillcrest-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1356,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,"['delivery', 'pickup']",$$,+16192695050,(619) 269-5050,971.7799245673533,32.74594,-117.15919,3739 6th Ave,Ste B,,San Diego,92103,US,CA,"['3739 6th Ave', 'Ste B', 'San Diego, CA 92103']"
6kZTye2kYSTDc9YuJkY_Bw,cocina-de-barrio-san-diego-3,Cocina de Barrio,https://s3-media2.fl.yelpcdn.com/bphoto/Ut8sjtslUu2rXGmJw8Dwuw/o.jpg,False,https://www.yelp.com/biz/cocina-de-barrio-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,182,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],$$,+16196772770,(619) 677-2770,911.7467583522667,32.745379,-117.160174,3707 Fifth Ave,,,San Diego,92103,US,CA,"['3707 Fifth Ave', 'San Diego, CA 92103']"
a26o6qqqbq-bAPo1HHTQTg,huapangos-san-diego,Huapangos,https://s3-media3.fl.yelpcdn.com/bphoto/rSjaXsoRup9CjigjbYTv8A/o.jpg,False,https://www.yelp.com/biz/huapangos-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,655,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['pickup'],$$,+16195465934,(619) 546-5934,868.9293883738916,32.7448937,-117.1602651,3693 5th Ave,,,San Diego,92103,US,CA,"['3693 5th Ave', 'San Diego, CA 92103']"
ioha_QdQF3STmb28ltfsrQ,panama-66-san-diego-2,Panama 66,https://s3-media3.fl.yelpcdn.com/bphoto/61n-mVWMNqFTg5xvGllqWw/o.jpg,False,https://www.yelp.com/biz/panama-66-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,613,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,['delivery'],$$,+16196961966,(619) 696-1966,1059.4777066976737,32.732119,-117.1504179,1450 El Prado,,Balboa Park,San Diego,92101,US,CA,"['1450 El Prado', 'Balboa Park', 'San Diego, CA 92101']"
ro7uBTKBiKB3pKRFIP1pqQ,nunus-tavern-san-diego,Nunu's Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/L3GOsYKKTosBywp_fqmMXw/o.jpg,False,https://www.yelp.com/biz/nunus-tavern-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,440,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$,+16192952878,(619) 295-2878,562.6032509579557,32.74224,-117.16013,3537 5th Ave,,,San Diego,92103,US,CA,"['3537 5th Ave', 'San Diego, CA 92103']"
iDuXy_V9bYDdxq1xTw-WTQ,papas-and-tacos-mexican-food-san-diego,Papas & Tacos Mexican Food,https://s3-media1.fl.yelpcdn.com/bphoto/5n_ft5sjKP-3LXEXnfLdMA/o.jpg,False,https://www.yelp.com/biz/papas-and-tacos-mexican-food-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,269,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$,+16192336079,(619) 233-6079,994.0618161381677,32.7286612900703,-117.163867400333,2239 1st Ave,,,San Diego,92101,US,CA,"['2239 1st Ave', 'San Diego, CA 92101']"
YFfp65AX8lgzDC8QaAjvVw,churros-x-chocolate-chula-vista,Churros X Chocolate,https://s3-media3.fl.yelpcdn.com/bphoto/Aq7nb2sqYpeAtTva9BYnBw/o.jpg,False,https://www.yelp.com/biz/churros-x-chocolate-chula-vista?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,7,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,[],$,+16194339246,(619) 433-9246,1110.2030882987747,32.7313529817808,-117.150378920674,,,,Chula Vista,91910,US,CA,"['Chula Vista, CA 91910']"
dNaF6BHcGyjnCLdD7It5qA,cheesy-amigos-san-diego,Cheesy Amigos,https://s3-media3.fl.yelpcdn.com/bphoto/nULZezE1ZnT299N5esrZVQ/o.jpg,False,https://www.yelp.com/biz/cheesy-amigos-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,27,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,[],$,+16194819444,(619) 481-9444,846.3657110032989,32.730541,-117.164383,,,,San Diego,92101,US,CA,"['San Diego, CA 92101']"
4hrk_VS0cL7-thZUSBh-Gw,hachi-ramen-san-diego-3,Hachi Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/JNkWSl2sh9h5SHAlxXZFTg/o.jpg,False,https://www.yelp.com/biz/hachi-ramen-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,539,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"['delivery', 'pickup']",$$,+16192310700,(619) 231-0700,635.295384445284,32.7314887374719,-117.160183804952,2505 5th Ave,,,San Diego,92103,US,CA,"['2505 5th Ave', 'San Diego, CA 92103']"
aHc-QrVN6ZX5SItLddiQag,sabertooth-grill-san-diego,Sabertooth Grill,https://s3-media3.fl.yelpcdn.com/bphoto/px5nVOTt4iCVW1OJ4HSIyw/o.jpg,False,https://www.yelp.com/biz/sabertooth-grill-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,59,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,[],$$,+16192311515,(619) 231-1515,724.5502462362904,32.7379115259192,-117.152299792209,2920 Zoo Dr,,San Diego Zoo,San Diego,92101,US,CA,"['2920 Zoo Dr', 'San Diego Zoo', 'San Diego, CA 92101']"
YhtZRB1KQ1-ZOVxg2RndYw,the-deli-llama-san-diego,The Deli Llama,https://s3-media1.fl.yelpcdn.com/bphoto/XlHw2qlDbKvcjgn4UCylHg/o.jpg,False,https://www.yelp.com/biz/the-deli-llama-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,480,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['delivery', 'pickup']",$$,+16192954666,(619) 295-4666,897.4368953273042,32.7452566,-117.16057,3702 5th Ave,,,San Diego,92103,US,CA,"['3702 5th Ave', 'San Diego, CA 92103']"
cStrAd-tuCs83C9jzGWJmg,treetops-cafe-san-diego-2,Treetops Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/PNcwM8j0Q2jOCY-76e-RwA/o.jpg,False,https://www.yelp.com/biz/treetops-cafe-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,11,"[{'alias': 'cafes', 'title': 'Cafes'}]",2.5,[],$$,+16192311515,(619) 231-1515,804.0684986283084,32.734636,-117.151962,2920 Zoo Dr,,,San Diego,92101,US,CA,"['2920 Zoo Dr', 'San Diego, CA 92101']"
CbyTDcQlCeGp99Wl0j81_Q,hob-nob-hill-san-diego,Hob Nob Hill,https://s3-media2.fl.yelpcdn.com/bphoto/1Po9AwJKiS2BgLOQcwTi8Q/o.jpg,False,https://www.yelp.com/biz/hob-nob-hill-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1091,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],$$,+16192398176,(619) 239-8176,967.3347973477033,32.7290872669422,-117.163733636956,2271 1st Ave,,,San Diego,92101,US,CA,"['2271 1st Ave', 'San Diego, CA 92101']"
1TIgFaWreApdqYGb4yCv-A,hua-mei-cafe-san-diego,Hua Mei Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/uNn3qYxaoGrW5PAkuZzoqg/o.jpg,False,https://www.yelp.com/biz/hua-mei-cafe-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,61,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",2.0,[],$$,,,788.6037999440111,32.7357600076014,-117.151744365692,Sun Bear Trl,,,San Diego,92101,US,CA,"['Sun Bear Trl', 'San Diego, CA 92101']"
IMeHyi4f9WMdz3_zRAPtAQ,pappalecco-san-diego-3,Pappalecco,https://s3-media2.fl.yelpcdn.com/bphoto/oglABr_cZ0FauGQvWROtiQ/o.jpg,False,https://www.yelp.com/biz/pappalecco-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,849,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['delivery', 'pickup']",$,+16199065566,(619) 906-5566,848.8811689639189,32.7448156292173,-117.160632347816,3650 5th Ave,,,San Diego,92103,US,CA,"['3650 5th Ave', 'San Diego, CA 92103']"
dVGYxbsrqLfDzW12eDMXLA,tea-pavilion-san-diego,Tea Pavilion,https://s3-media2.fl.yelpcdn.com/bphoto/nLUgsZrPsFBe47BBuBItzA/o.jpg,False,https://www.yelp.com/biz/tea-pavilion-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,210,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",3.0,['delivery'],$,+16192310048,(619) 231-0048,1223.5738828224653,32.730112,-117.149994,2215 Pan American Way,,Historic Balboa Park,San Diego,92101,US,CA,"['2215 Pan American Way', 'Historic Balboa Park', 'San Diego, CA 92101']"
Gw6uqqrJS9qULmYCZiTxwg,san-diego-zoo-sandwich-company-san-diego,San Diego Zoo Sandwich Company,https://s3-media1.fl.yelpcdn.com/bphoto/Hd6BNyPRtVTPyGRTouZn6w/o.jpg,False,https://www.yelp.com/biz/san-diego-zoo-sandwich-company-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,28,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,[],$$,,,1015.860779086974,32.7353253441994,-117.14937019409,,,,San Diego,92101,US,CA,"['San Diego, CA 92101']"
JQ7fkmwA9QY-IZpjtFMWwQ,treehouse-cafe-san-diego,Treehouse Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/KTB3LH-P-HBBmzMf0h62vw/o.jpg,False,https://www.yelp.com/biz/treehouse-cafe-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,7,"[{'alias': 'food_court', 'title': 'Food Court'}]",2.5,['delivery'],$$,+16192311515,(619) 231-1515,803.9896635903883,32.734638,-117.151962,2920 Zoo Dr,,,San Diego,92101,US,CA,"['2920 Zoo Dr', 'San Diego, CA 92101']"
qo5m6avgOT14NLqn2RDmFQ,sydneys-grill-san-diego-2,Sydney's Grill,https://s3-media4.fl.yelpcdn.com/bphoto/fM3rVOLtKrExe2btLt05xw/o.jpg,False,https://www.yelp.com/biz/sydneys-grill-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,27,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,[],$$,+16192311515,(619) 231-1515,962.6690804190323,32.7373928225636,-117.149710204943,2920 Zoo Dr,,Australian Outback,San Diego,92101,US,CA,"['2920 Zoo Dr', 'Australian Outback', 'San Diego, CA 92101']"
picTQdC7fE56TciQyeoCig,lady-carolyns-pub-the-old-globe-san-diego,Lady Carolyn's Pub - The Old Globe,https://s3-media1.fl.yelpcdn.com/bphoto/_y5P6c5OSJPJQtYrUpJLQw/o.jpg,False,https://www.yelp.com/biz/lady-carolyns-pub-the-old-globe-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,[],,+16192345623,(619) 234-5623,918.5816592032666,32.7321687125671,-117.152210814419,1363 Old Globe Way,,,San Diego,92101,US,CA,"['1363 Old Globe Way', 'San Diego, CA 92101']"
dpUSbwfzRFdjqAi_n3l08w,lagoon-terrace-san-diego,Lagoon Terrace,https://s3-media4.fl.yelpcdn.com/bphoto/40_A4qM3uIZW6ZlB6kHTkw/o.jpg,False,https://www.yelp.com/biz/lagoon-terrace-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,9,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.0,[],$,,,980.7072081361276,32.735763,-117.149655,10 Front St,,,San Diego,92101,US,CA,"['10 Front St', 'San Diego, CA 92101']"
YLV7ZZoyOAXW3eqidGXBZA,the-smoking-goat-san-diego,The Smoking Goat,https://s3-media3.fl.yelpcdn.com/bphoto/GNINLVaWlMq76lpvDhUm0Q/o.jpg,False,https://www.yelp.com/biz/the-smoking-goat-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1417,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],$$,+16199555295,(619) 955-5295,1023.8672354863651,32.74135254245,-117.130229514663,3408 30th St,,,San Diego,92104,US,CA,"['3408 30th St', 'San Diego, CA 92104']"
b85wcurTCRs4ew3olzUMQg,cori-pastificio-trattoria-san-diego-2,Cori Pastificio Trattoria,https://s3-media2.fl.yelpcdn.com/bphoto/i9jWcgiU9IaG_EvHGGKe9g/o.jpg,False,https://www.yelp.com/biz/cori-pastificio-trattoria-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,142,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'restaurant_reservation', 'delivery']",$$,+16195736159,(619) 573-6159,1043.8122341620399,32.7409,-117.129774,2977 Upas St,,,San Diego,92104,US,CA,"['2977 Upas St', 'San Diego, CA 92104']"
RXn_bE7f3eSpCvDOY06tQQ,one-door-north-san-diego-2,One Door North,https://s3-media4.fl.yelpcdn.com/bphoto/vLhFOVS0qXrvOtmTXHk4HQ/o.jpg,False,https://www.yelp.com/biz/one-door-north-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,649,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['restaurant_reservation', 'delivery']",$$,+16196181285,(619) 618-1285,1022.0703914446184,32.7415499,-117.13036,3422 30th St,,,San Diego,92104,US,CA,"['3422 30th St', 'San Diego, CA 92104']"
Pk2P75bi2cjZdr6oxyg6zQ,tabu-shabu-north-park-san-diego,Tabu Shabu North Park,https://s3-media2.fl.yelpcdn.com/bphoto/Dma5wnD3LJCd3YlcXAC7dg/o.jpg,False,https://www.yelp.com/biz/tabu-shabu-north-park-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,81,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,[],$$,+16194080369,(619) 408-0369,1296.321217760729,32.7451128,-117.1299451,3647 30th St,,,San Diego,92104,US,CA,"['3647 30th St', 'San Diego, CA 92104']"
jCYH7UWB1qIUKOncuE9k7g,smittys-taste-of-the-bayou-national-city-2,Smitty's Taste Of The Bayou,https://s3-media3.fl.yelpcdn.com/bphoto/4_l8hlbwzmdKoXcr7QfglA/o.jpg,False,https://www.yelp.com/biz/smittys-taste-of-the-bayou-national-city-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,249,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.5,[],$$,+16198312318,(619) 831-2318,1207.369918990139,32.7444375,-117.1303768,41 E 8th St.,,,National City,91902,US,CA,"['41 E 8th St.', 'National City, CA 91902']"
oJN5nvWjrBxJH7RIjU8I9g,station-tavern-and-burgers-san-diego,Station Tavern & Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/APt70IIA249tNcRI73QOHA/o.jpg,False,https://www.yelp.com/biz/station-tavern-and-burgers-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1289,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,['delivery'],$$,+16192550657,(619) 255-0657,1340.132634343479,32.7287899,-117.12979,2204 Fern St,,,San Diego,92104,US,CA,"['2204 Fern St', 'San Diego, CA 92104']"
nhh6FjjEsqifkHjmN0ZAAA,soi-30th-san-diego,Soi 30th,https://s3-media1.fl.yelpcdn.com/bphoto/onN1XJvaNAyJT0j-yBX1jA/o.jpg,False,https://www.yelp.com/biz/soi-30th-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,336,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"['pickup', 'delivery']",$$,+16198927300,(619) 892-7300,1054.1412028146913,32.74197,-117.13026,3442 30th St,,,San Diego,92104,US,CA,"['3442 30th St', 'San Diego, CA 92104']"
aAIYbcQEvJTqngwUS1qxbA,underbelly-san-diego-12,Underbelly,https://s3-media2.fl.yelpcdn.com/bphoto/efsYQGniLo__kyMZX48iTA/o.jpg,False,https://www.yelp.com/biz/underbelly-san-diego-12?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1471,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$,+16194879909,(619) 487-9909,1055.4516457236955,32.741507,-117.129944,3000 Upas St,Ste 104,,San Diego,92104,US,CA,"['3000 Upas St', 'Ste 104', 'San Diego, CA 92104']"
2viC5B-psszDSGKHkp8I2Q,dunedin-new-zealand-eats-san-diego-2,Dunedin New Zealand Eats,https://s3-media2.fl.yelpcdn.com/bphoto/hlTaekILQn8tD4h5gi4wgA/o.jpg,False,https://www.yelp.com/biz/dunedin-new-zealand-eats-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,675,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['pickup', 'delivery']",$$,+16192558566,(619) 255-8566,1103.8661403761482,32.74234,-117.12986,3501 30th St,,,San Diego,92104,US,CA,"['3501 30th St', 'San Diego, CA 92104']"
IUwZCpwoA6FZpqITXjfvxA,petes-seafood-and-sandwich-san-diego,Pete's Seafood and Sandwich,https://s3-media2.fl.yelpcdn.com/bphoto/VqWcZYK7ENgx551zUR_b1w/o.jpg,False,https://www.yelp.com/biz/petes-seafood-and-sandwich-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1045,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$$,+16192558940,(619) 255-8940,1057.5478133083072,32.74084,-117.1296,3382 30th St,,,San Diego,92104,US,CA,"['3382 30th St', 'San Diego, CA 92104']"
jjkHyoBlzNMnHJNXwyxsJQ,the-taco-stand-san-diego-6,The Taco Stand,https://s3-media3.fl.yelpcdn.com/bphoto/dhkmGslQsBUenBaz6I0_Uw/o.jpg,False,https://www.yelp.com/biz/the-taco-stand-san-diego-6?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,397,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,"['pickup', 'delivery']",$,+16197958797,(619) 795-8797,1061.2555299827557,32.7411646431234,-117.129678681992,3000 Upas St,Ste 105,,San Diego,92104,US,CA,"['3000 Upas St', 'Ste 105', 'San Diego, CA 92104']"
ZGCS9W7AydINAoeBzUmFbg,sunnyboy-biscuit-company-san-diego,Sunnyboy Biscuit Company,https://s3-media2.fl.yelpcdn.com/bphoto/WaovzgQMU6egMHN3-3g58w/o.jpg,False,https://www.yelp.com/biz/sunnyboy-biscuit-company-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,93,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],,+16199155915,(619) 915-5915,1153.9973392838062,32.746086,-117.1463742,3749 Park Blvd,,,San Diego,92103,US,CA,"['3749 Park Blvd', 'San Diego, CA 92103']"
TWev0joXum_ytcwa_3ZLeA,bangkok-spices-thai-restaurant-san-diego-2,Bangkok Spices Thai Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/UoSIehlG7bukmW0I6pFUWw/o.jpg,False,https://www.yelp.com/biz/bangkok-spices-thai-restaurant-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,377,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,['delivery'],$$,+16192811111,(619) 281-1111,1273.1361514594262,32.7448323,-117.1298532,3627 30th St,,,San Diego,92104,US,CA,"['3627 30th St', 'San Diego, CA 92104']"
